  4.0210385e+000  1.0000000e+000  9.7944888e-001 -3.9515986e-001  6.4839818e-001
  2.2721377e+000  1.0000000e+000 -2.6561127e-001  1.9225937e+000  3.1216696e-001
  2.8194920e+000  1.0000000e+000 -5.4837272e-001  3.7308507e-001 -4.1838400e-001
  5.0876889e+000  1.0000000e+000 -9.6267955e-002 -1.8437418e+000 -6.7676648e-001
 -7.4248588e-001  1.0000000e+000 -1.3806709e+000  9.7000876e-001  1.0098985e+000
  1.4060374e+000  1.0000000e+000 -7.2837104e-001 -3.6684158e-001  4.6581243e-001
  6.6982538e+000  1.0000000e+000  1.8860020e+000 -7.4484083e-001  3.4022629e-001
  2.4235693e+000  1.0000000e+000 -2.9413859e+000  1.9722137e-001 -1.6145312e+000
  3.6154040e+000  1.0000000e+000  9.8002109e-001  1.0081379e+000  1.9350557e-001
  7.8294990e-001  1.0000000e+000 -1.1917500e+000 -1.0463649e+000 -9.2241125e-001
  1.5199138e+000  1.0000000e+000 -4.3798186e-001 -5.4120599e-001  4.9923097e-001
  6.3759624e+000  1.0000000e+000  1.3664593e+000 -1.1227146e+000  8.3202980e-001
  1.6033057e+000  1.0000000e+000 -8.7265225e-001 -5.4214655e-001  5.1505528e-001
  1.3751243e+000  1.0000000e+000  8.9327034e-002  2.4259045e+000  8.7701759e-001
  4.5858862e+000  1.0000000e+000  2.4765537e-001 -5.1576435e-001 -1.4194029e+000
  3.7575199e+000  1.0000000e+000  4.0699274e-001 -3.1611088e-001 -1.0492053e+000
  3.5843209e+000  1.0000000e+000  6.4806636e-001 -8.1946494e-001  9.4928604e-001
  2.2345578e+000  1.0000000e+000 -1.6447986e-001  3.1190618e-001  1.2361469e+000
  4.3062032e+000  1.0000000e+000  8.1151461e-001  8.5867360e-001 -3.4454461e-001
  4.1635486e+000  1.0000000e+000  4.0834939e-001  5.0147997e-001  1.5816313e-001
  1.7606842e+000  1.0000000e+000 -1.2900886e+000 -1.0861072e+000  4.2450746e-001
  5.1673995e+000  1.0000000e+000  9.6371032e-001  7.7631090e-001 -7.3718313e-001
  1.8546697e+000  1.0000000e+000  6.5255329e-001  7.6221742e-001  2.9155980e+000
  1.0797206e+000  1.0000000e+000 -4.1083991e-001 -1.4898811e+000  8.6517637e-001
  1.4091051e+000  1.0000000e+000 -1.7696158e+000 -1.2464835e+000 -8.8595922e-002
  2.4567690e+000  1.0000000e+000  4.3947702e-001  7.9794831e-001  5.8624954e-001
  3.9353397e+000  1.0000000e+000  4.9518148e-001  5.0173246e-001  5.0783811e-001
  3.2301621e+000  1.0000000e+000  6.8461659e-001 -5.4688610e-001  5.0590146e-001
  5.8277211e-001  1.0000000e+000 -3.9584938e-001  1.4728763e+000  6.9040181e-001
  1.6672647e+000  1.0000000e+000  4.9017308e-002  6.3818568e-001  1.0729284e+000
  2.2784403e+000  1.0000000e+000 -3.7216774e-001  1.9963551e-001 -1.5367367e+000
  4.4693626e+000  1.0000000e+000  2.5696277e-001 -1.2515741e+000 -8.4623037e-001
  5.1559742e+000  1.0000000e+000  8.1072607e-001 -8.6463059e-001 -9.3453594e-001
  1.4243330e+000  1.0000000e+000 -3.4013830e-001  3.3452005e-001 -4.0254767e-001
  8.9293341e-001  1.0000000e+000 -1.3186387e+000 -2.7554059e-003  1.2339064e-001
  5.5050375e-001  1.0000000e+000 -2.1091725e+000  4.3904109e-001 -1.8288570e-001
  7.1417217e+000  1.0000000e+000  3.0655672e-001 -1.4528515e-001 -9.0219854e-001
  2.3543322e+000  1.0000000e+000 -7.8881525e-001 -5.2626086e-001  3.2987224e-001
  7.1369433e-001  1.0000000e+000 -5.0370635e-001 -2.0273334e+000  8.9558161e-001
  7.4769532e+000  1.0000000e+000  1.5532192e+000 -1.1861413e+000 -3.2732615e-001
  1.3542296e+000  1.0000000e+000  3.2079976e-001  4.5862673e-001  8.9487844e-001
  2.3904577e+000  1.0000000e+000 -1.9267595e-001  8.3353536e-001  8.3285044e-001
  7.1252951e+000  1.0000000e+000  1.5578507e+000  1.2314353e+000 -1.3066415e+000
  1.6940150e+000  1.0000000e+000  5.6632127e-002 -6.8652384e-001  5.9201640e-001
  3.7409565e+000  1.0000000e+000 -1.2243645e+000  9.4221058e-001 -2.0763801e+000
  2.5107091e+000  1.0000000e+000  6.5155144e-002 -6.1691696e-001  1.6624203e+000
 -2.3884690e-001  1.0000000e+000 -1.0947729e+000 -1.2029113e+000  2.5126113e+000
  8.9142451e-001  1.0000000e+000 -1.0694118e+000  1.6613962e+000 -6.3704395e-001
  3.8629786e+000  1.0000000e+000  2.1657304e-001  1.4243604e+000 -1.2499019e+000
  2.0687072e+000  1.0000000e+000 -7.7263426e-001 -1.8930513e-001 -8.4390174e-002
  1.7286916e+000  1.0000000e+000 -8.3085695e-001  6.7904867e-001 -7.3333207e-001
  3.3744557e+000  1.0000000e+000  9.6197556e-001 -5.9745620e-001  1.0576202e+000
  2.3807299e+000  1.0000000e+000 -9.4596841e-001  5.8137635e-001 -1.2393235e+000
  7.3416161e+000  1.0000000e+000  9.1966099e-001 -3.7709804e-002 -1.9373623e+000
  1.3567656e+000  1.0000000e+000 -1.1389537e+000  5.7407459e-001  6.5772856e-001
  3.5413359e+000  1.0000000e+000  5.9343988e-001  9.7809292e-001  2.5543184e-001
  9.7339440e-001  1.0000000e+000 -6.3374827e-001  1.9385686e-001  1.0415107e+000
  7.2373436e-001  1.0000000e+000 -9.2601762e-001  6.8493327e-001  7.6411446e-001
  4.7821253e+000  1.0000000e+000  1.2280029e+000  3.3159414e-001 -4.3985447e-001
  3.6283800e+000  1.0000000e+000  4.5500962e-001  9.3032470e-001  6.1599605e-001
  1.5984236e+000  1.0000000e+000 -6.3079988e-001 -1.5428186e+000  1.0524895e+000
  2.1711708e+000  1.0000000e+000 -1.3989377e+000 -5.0436229e-001 -5.9517958e-001
  1.2803704e+000  1.0000000e+000 -3.8175159e-001  1.3396263e+000 -9.9889871e-002
  8.3217253e+000  1.0000000e+000  1.7463601e+000  7.5699598e-001 -1.2967634e+000
  4.1887931e+000  1.0000000e+000 -1.2415660e-001 -7.9419275e-001  3.1571848e-001
  1.6521257e+000  1.0000000e+000  1.6236785e-001  9.2183192e-001  7.3652101e-001
  6.6672949e+000  1.0000000e+000  7.4882910e-001 -1.8711756e+000  6.3552779e-002
  3.8821708e+000  1.0000000e+000 -5.0677600e-002 -2.7939179e-001  1.2472616e+000
  2.7144703e+000  1.0000000e+000  2.2979870e-001  2.0929756e+000 -1.2913705e+000
  2.8884147e+000  1.0000000e+000  4.7424841e-001  1.2145757e+000 -8.6674380e-001
  1.5330835e+000  1.0000000e+000 -3.8149284e-001  4.4234040e-001  1.7674580e+000
  2.1991168e+000  1.0000000e+000 -2.2377646e+000 -1.2363726e+000 -7.9647331e-001
  3.1854418e+000  1.0000000e+000 -1.2027434e-001 -1.2854422e-001 -1.7501889e+000
  2.0299284e+000  1.0000000e+000 -1.7820696e+000  1.6069372e+000 -1.5809691e+000
  7.5743642e+000  1.0000000e+000  2.4643451e-001 -3.1658547e-001 -1.9591405e+000
  2.9736928e+000  1.0000000e+000 -1.0563022e+000  2.5907244e-001 -3.5524563e-001
  6.4441207e+000  1.0000000e+000  1.1357951e+000  7.6409793e-001 -2.2956863e+000
 -8.3953614e-001  1.0000000e+000 -7.3378422e-001  1.0180395e-001  1.6504686e+000
  1.1723164e+000  1.0000000e+000  1.1314149e-001 -1.2046181e+000  6.2607245e-001
  2.1999141e-001  1.0000000e+000  3.8302958e-001  2.6700143e+000  7.4992932e-001
  3.0332105e+000  1.0000000e+000  4.7102185e-001  1.4571087e+000 -1.2895069e+000
  6.1964796e+000  1.0000000e+000  2.4354836e+000 -5.2033588e-001  1.8013047e+000
  4.0283718e+000  1.0000000e+000  1.1756407e+000 -4.7852184e-001  1.8965402e+000
  5.0807880e+000  1.0000000e+000  6.6169220e-001 -1.4980943e+000 -4.8807043e-002
  7.9543840e+000  1.0000000e+000  1.5432782e+000 -5.9736259e-001 -8.7375391e-001
  1.5562742e+000  1.0000000e+000 -7.1190619e-001 -6.7498021e-001  3.4262734e-001
  1.7145106e+000  1.0000000e+000 -5.2737872e-001  5.3163168e-001  1.9704029e-001
  3.6982548e+000  1.0000000e+000 -2.4199724e-001  9.3204546e-001 -3.0238334e-001
  3.1334744e+000  1.0000000e+000 -3.1320033e-001  9.8632760e-002 -3.5120001e-001
  7.1998805e+000  1.0000000e+000  6.9443404e-001 -7.9684078e-001 -1.5642389e+000
  2.6954423e+000  1.0000000e+000 -1.9236288e+000 -8.1024037e-001 -4.9981902e-001
  4.8883665e+000  1.0000000e+000  1.0548696e+000 -5.8094904e-004  1.3535461e+000
 -4.0353888e-001  1.0000000e+000 -3.9888904e-001 -1.2871235e-001  1.2455066e+000
  3.3528477e-002  1.0000000e+000 -9.8271682e-002  1.7888617e+000  3.8597584e-002
  3.6639542e+000  1.0000000e+000 -8.8138889e-001  3.7705796e-001 -1.1276555e+000
  3.4709123e+000  1.0000000e+000 -8.8723589e-001 -1.1303570e+000  2.8767651e-001
  3.7724793e+000  1.0000000e+000  7.6507757e-001  5.0426140e-002  7.0891270e-001
  6.1327060e-001  1.0000000e+000 -4.3773996e-001  6.4654582e-001 -3.1459057e-001
  2.4635911e+000  1.0000000e+000 -1.1167221e+000 -1.2485938e+000  4.2347192e-001
  2.8107265e+000  1.0000000e+000 -8.5027668e-001  1.2535839e+000 -4.6595622e-001
  2.5650359e+000  1.0000000e+000  4.0856737e-001  1.8403654e+000  1.4219198e+000
  1.6619172e+000  1.0000000e+000 -1.3378923e+000 -1.5544355e+000  1.5352477e+000
  4.4909468e+000  1.0000000e+000  1.5809159e-001  6.7667021e-001  6.1458965e-001
  3.4258591e+000  1.0000000e+000  3.6126097e-001  7.5365031e-001 -1.3068021e+000
  1.0747836e+000  1.0000000e+000 -4.7259305e-001 -9.2771690e-001  5.8068335e-001
  2.7453095e+000  1.0000000e+000  5.4214261e-001 -1.0893041e+000  1.4810465e+000
  1.8422219e+000  1.0000000e+000 -7.2956217e-001  1.7892580e+000 -4.8016803e-001
  3.6927925e+000  1.0000000e+000  1.1477847e+000  1.0188596e+000  5.4114715e-003
  2.4552368e+000  1.0000000e+000 -1.7739420e-001 -2.3710022e-001 -1.3118885e+000
  6.6361431e+000  1.0000000e+000  1.1170725e+000 -5.6386794e-002 -1.1668848e+000
  4.1217935e+000  1.0000000e+000 -3.7181692e-001 -1.1050074e+000 -8.8938828e-001
  4.5617455e+000  1.0000000e+000  3.2878564e-001  1.3254483e+000 -1.2938668e+000
  1.6914938e+001  1.0000000e+000  1.5867724e+000 -1.4764773e+000 -2.3335954e+000
  5.9314588e-001  1.0000000e+000 -1.4509254e+000 -4.8181967e-001  1.2534055e+000
  8.5297140e+000  1.0000000e+000  1.0281037e+000 -3.0007849e-001 -1.3906286e+000
  1.2907530e+000  1.0000000e+000 -1.2057829e+000 -1.5921166e+000  1.5187944e+000
  4.0988317e+000  1.0000000e+000 -1.8813485e+000 -1.7065182e+000 -6.3505925e-001
  4.8901038e+000  1.0000000e+000  8.6201081e-001 -5.4692445e-002 -6.0256391e-001
  1.1976434e+000  1.0000000e+000 -2.6908313e-001  7.3293896e-001 -6.4400291e-001
 -1.1500158e+000  1.0000000e+000 -4.8835927e-001  9.9861115e-001  1.3149737e+000
  1.6597355e+000  1.0000000e+000  3.8961129e-002 -6.7525535e-001  1.6786903e+000
  2.6118142e+000  1.0000000e+000  1.8410562e+000 -1.1460451e-001  1.9221018e+000
  5.6955691e+000  1.0000000e+000  5.3314397e-001  4.2746503e-001 -1.5602972e+000
  2.5164172e+000  1.0000000e+000 -1.2570227e+000 -7.0300469e-001 -9.8349568e-001
  1.6047504e+000  1.0000000e+000 -1.2890500e+000  1.5995351e+000 -3.2307290e-001
  1.0579083e+000  1.0000000e+000 -1.0802734e+000  1.9831193e-001  3.7320989e-001
  2.7279355e+000  1.0000000e+000  1.3226705e+000  2.7004903e-001  2.6549943e-001
  1.0782651e+000  1.0000000e+000 -8.3703776e-001 -1.2452823e-001  6.3195457e-001
  2.1562265e+000  1.0000000e+000 -5.7225341e-001 -1.5426299e+000  6.8092789e-001
  7.3646411e-001  1.0000000e+000  6.5672971e-002  1.1356200e+000 -7.1756049e-001
  6.4700120e+000  1.0000000e+000  6.4127034e-002 -1.7151379e+000 -8.8947804e-001
  3.0585102e+000  1.0000000e+000  5.4494758e-001 -7.7496342e-001  6.8590699e-001
  2.4920056e+000  1.0000000e+000 -2.7136154e-001 -1.6864546e+000 -1.2156286e-001
  3.9664953e+000  1.0000000e+000 -1.1378706e-001 -6.3161998e-001 -1.5344583e+000
  3.6725006e+000  1.0000000e+000 -2.2797381e-001 -7.5674923e-001 -5.8290918e-001
  3.0693685e+000  1.0000000e+000 -1.1170167e+000 -3.1188797e-001 -8.6969879e-001
  2.0391749e+000  1.0000000e+000 -1.6943811e+000  4.6989493e-001  1.7495903e+000
  4.5769447e+000  1.0000000e+000  1.7321604e+000 -1.6737481e-001  6.2878875e-001
  1.3607985e+000  1.0000000e+000  1.0334682e-001  5.2950473e-001  5.4301002e-001
  1.0774739e+000  1.0000000e+000 -3.0514985e-001 -1.9744651e-002  1.0400186e+000
  7.0024188e+000  1.0000000e+000  1.7471174e+000 -2.7744228e-002  1.0993942e+000
  3.5427844e+000  1.0000000e+000  1.3800383e-001 -7.6391098e-001  6.9176051e-001
  9.1554418e+000  1.0000000e+000  6.7957131e-001 -1.6206080e+000 -2.1140030e+000
  2.4597529e+000  1.0000000e+000  1.6560830e-001 -1.6071778e-001  6.0150129e-002
  1.9676223e+000  1.0000000e+000  1.3903078e+000  7.4656515e-001  6.8432473e-001
  2.5532667e+000  1.0000000e+000  2.8711925e-001  1.5102503e-001  6.8421362e-003
  2.7511899e+000  1.0000000e+000  1.0749399e-001  8.3251245e-001  3.2634446e-001
  2.1573720e+000  1.0000000e+000  4.0865122e-001  1.0480063e+000  4.9854727e-002
  3.1426884e+000  1.0000000e+000  9.2810620e-001 -3.9537618e-001  8.8184720e-001
  1.8879806e+000  1.0000000e+000 -9.5465396e-001 -5.1493492e-001 -2.5952854e-001
  2.1175114e+000  1.0000000e+000  9.0606986e-002 -2.4295579e-001 -5.0872917e-001
  1.5848384e+000  1.0000000e+000 -5.3046757e-001 -2.0175026e+000  1.5418270e+000
  8.3163792e+000  1.0000000e+000  1.9888141e+000 -3.8726657e-001 -2.4776266e-002
  3.9142192e+000  1.0000000e+000  8.2928864e-001  6.9725272e-001 -7.2149826e-001
  1.2313569e+000  1.0000000e+000 -1.0539220e+000 -7.1543453e-001  1.5622877e+000
  5.1234928e+000  1.0000000e+000  1.4519163e+000  1.1647984e+000 -5.5756145e-001
  9.5608254e-001  1.0000000e+000 -9.2761326e-001  2.8079779e-001  1.2986332e+000
  4.9737235e+000  1.0000000e+000  7.6774203e-001  3.5787513e-001 -6.1265780e-001
 -4.7383301e-002  1.0000000e+000 -6.6365100e-001  1.2631381e+000  7.6277974e-001
  1.0010951e+001  1.0000000e+000  2.2909803e+000 -1.1433230e+000  5.1787418e-001
  2.3388521e+000  1.0000000e+000  2.5149258e-001  1.7021456e+000 -5.7568379e-001
  4.4333952e+000  1.0000000e+000  7.1117532e-001 -1.4748458e+000  4.1462812e-001
  1.4462568e+000  1.0000000e+000 -6.8123183e-001  6.4516992e-001 -3.5805200e-001
  1.1273867e+001  1.0000000e+000  1.0462106e+000  5.0858406e-001 -2.2898493e+000
  1.6735633e+000  1.0000000e+000 -1.5022127e+000 -4.0230777e-001  1.0139988e+000
  1.9312311e+000  1.0000000e+000  6.6218674e-002  1.2317657e+000 -2.6094652e-001
  2.3636578e+000  1.0000000e+000 -3.1235381e-001  8.3158505e-002 -1.7448772e-001
  1.7743587e+000  1.0000000e+000  9.1181649e-002  2.1750480e+000  9.7066444e-001
  1.4920289e+000  1.0000000e+000 -3.8895176e-001  7.1645163e-002  1.9671447e+000
  3.7043949e+000  1.0000000e+000  2.3251361e-001 -3.7787532e-001  1.8347286e-001
  6.9688831e+000  1.0000000e+000  1.4076277e+000 -3.9300839e-001 -9.8436143e-003
  1.6824019e+000  1.0000000e+000 -1.4515679e+000 -7.9300036e-001 -9.9118935e-001
  7.8050833e-001  1.0000000e+000 -2.1207664e-001  1.9298481e+000  9.6382169e-001
  1.5501694e+000  1.0000000e+000 -3.3853386e-001  9.4943560e-001  4.7709038e-001
  2.4263498e+000  1.0000000e+000 -6.9291406e-001  6.7229060e-001  3.2689573e-001
  4.2331819e+000  1.0000000e+000  7.2264899e-001  8.8775016e-002 -8.1146865e-001
  7.6869599e-001  1.0000000e+000 -1.4876130e+000 -4.2034745e-002 -7.7494573e-001
  3.9626228e+000  1.0000000e+000  2.8670789e-001  1.3657347e+000 -7.9211877e-001
  2.3983047e+000  1.0000000e+000 -2.1505287e-001  5.2695217e-001 -4.9041655e-001
  1.6355416e+000  1.0000000e+000 -5.4621622e-001  2.8381359e-001 -5.1725537e-001
  2.9430211e+000  1.0000000e+000 -2.4373964e-001  1.3713896e+000 -5.5416866e-001
  2.7532944e+000  1.0000000e+000  5.7436569e-001  9.1680894e-001  2.2575173e-001
 -6.3720821e-001  1.0000000e+000 -5.7651697e-001  1.5004872e+000 -5.9110611e-001
  2.7245905e+000  1.0000000e+000  4.9275682e-001 -1.3603324e+000  4.4798611e-001
  2.2892209e+000  1.0000000e+000 -5.2000671e-001  7.5270555e-001 -5.5904472e-001
  8.8148835e-001  1.0000000e+000 -9.9381584e-001  1.8933484e+000  1.0953430e+000
  7.0345957e+000  1.0000000e+000  2.0018141e+000  2.5917195e-001  4.8776597e-001
  2.4662904e+000  1.0000000e+000  2.5891895e-001 -7.3482796e-002  5.8555133e-001
  5.2884207e+000  1.0000000e+000  1.1793527e+000  2.1005398e-001 -5.7495344e-001
  2.0973059e-001  1.0000000e+000 -1.0046161e+000 -2.4097199e-001  6.7965128e-001
  1.2365452e+001  1.0000000e+000  2.2477744e+000 -5.7031680e-001 -4.2740135e-001
  9.3972974e-001  1.0000000e+000 -1.0687829e+000  1.1760993e-001  1.9275695e-001
  1.1276320e+000  1.0000000e+000 -1.4419172e+000  3.5956023e-001 -1.1937967e+000
  8.2184705e+000  1.0000000e+000  6.9718675e-001 -5.6271002e-001 -1.3213786e+000
  3.8383119e+000  1.0000000e+000  3.3422861e-001 -5.1384019e-002 -3.3403463e-001
  1.6783344e+000  1.0000000e+000  4.2471340e-001  1.3629605e+000  1.5911206e+000
  1.3516715e+000  1.0000000e+000  4.6108025e-001  6.6554083e-001  7.6336652e-001
  5.9061783e+000  1.0000000e+000  8.9972274e-001 -2.9841611e-001 -7.5221629e-001
  6.6831844e+000  1.0000000e+000  1.5597852e+000 -1.4602233e-001 -2.3334055e-002
  6.3925476e+000  1.0000000e+000  5.8959046e-001  5.4728769e-001 -1.8329553e+000
  7.2429842e+000  1.0000000e+000  7.3977507e-001 -6.8621261e-001 -1.7514860e+000
  1.9823385e+000  1.0000000e+000 -1.1565999e+000  1.3654381e+000  6.7141560e-001
  3.4095782e+000  1.0000000e+000  3.3353976e-001 -3.1870911e-001  7.3163122e-003
  2.9241910e+000  1.0000000e+000  7.2494646e-001  1.7224077e-001 -4.2989492e-001
  1.7760971e+000  1.0000000e+000  2.7651111e-001  2.0681417e+000  1.4614636e+000
  1.5168736e+000  1.0000000e+000 -5.2028099e-001  1.6730410e-001  1.1539219e+000
  1.6976578e+000  1.0000000e+000 -1.0324169e-001 -4.1908575e-001 -1.0018913e+000
  3.1938157e-002  1.0000000e+000 -4.6320754e-001  9.3997082e-001 -3.4977618e-001
  1.5879253e+000  1.0000000e+000  2.4445647e-002 -1.7493227e-001  6.8834196e-001
  4.3845710e+000  1.0000000e+000  1.8478921e+000  4.3666585e-001  1.5157974e+000
  7.6483754e+000  1.0000000e+000  1.0351022e+000 -1.3317442e-001 -1.1253014e+000
  3.1456052e+000  1.0000000e+000 -2.8985708e-001 -2.0111723e-001 -1.5842784e+000
  6.4975132e+000  1.0000000e+000  1.8648121e+000 -6.6652902e-001  5.4857826e-001
  3.0415320e+000  1.0000000e+000 -1.9063732e-001 -8.9809564e-002 -8.5929149e-002
  9.2728443e-001  1.0000000e+000 -1.6496905e+000  1.5098688e+000  5.4307474e-001
  4.2684842e+000  1.0000000e+000 -1.5528155e-001 -1.4117886e+000 -4.6740130e-001
  4.4621919e+000  1.0000000e+000 -2.1126296e-002 -8.4969743e-002 -2.4390991e+000
  2.0580643e+000  1.0000000e+000 -6.4325133e-001 -1.8629741e+000  1.2990969e+000
  2.3910990e+000  1.0000000e+000 -8.5386498e-001  9.6018670e-001  7.9146943e-001
  2.7531972e+000  1.0000000e+000  5.8655603e-002  9.1473640e-001 -5.7139822e-001
  2.8578598e+000  1.0000000e+000  2.2823455e-001  2.8860845e-001 -1.4916561e-001
  6.0360451e+000  1.0000000e+000  1.2512563e+000 -4.4879963e-001 -2.4120849e-001
  4.9971472e-001  1.0000000e+000 -1.7876086e+000  8.3490842e-001  7.7569099e-001
  2.8728619e+000  1.0000000e+000 -1.7595316e-002  1.1069510e+000 -1.3271504e+000
  1.1082983e+001  1.0000000e+000  1.5724510e+000  8.7468762e-001 -2.1111756e+000
  4.1594316e+000  1.0000000e+000  2.0800563e-001  6.6681841e-001 -3.5340298e-001
  1.9095716e+000  1.0000000e+000 -1.9053281e+000 -1.6464351e+000  9.6123153e-003
  1.9562723e+000  1.0000000e+000 -9.1397214e-001  6.7418112e-002 -1.0642258e-001
  4.1469828e+000  1.0000000e+000 -1.8948062e-001 -9.4306339e-001 -2.2102362e-001
  1.8894909e+000  1.0000000e+000 -3.6471507e-001 -2.6940143e-001  8.0343247e-001
  3.0752509e+000  1.0000000e+000  9.5580758e-001  1.6276506e+000  2.0122756e+000
  4.1047729e+000  1.0000000e+000 -1.5771369e-001  6.6178485e-001 -4.4272004e-001
  1.8570477e+000  1.0000000e+000 -1.6313411e+000  1.8100150e-001  1.0249912e+000
  3.1311893e+000  1.0000000e+000 -6.1434892e-001  7.6102764e-001 -5.4226639e-002
  7.3864542e+000  1.0000000e+000  1.6641042e+000  3.0162416e-001 -1.0606860e+000
  2.1450030e+000  1.0000000e+000 -1.2834971e-001 -1.8772812e-002  1.4265689e+000
  1.4619268e+000  1.0000000e+000 -8.2316124e-001  3.9915169e-001  1.8782065e+000
  1.1031968e+000  1.0000000e+000 -1.5950383e+000 -9.4521240e-001 -1.5577224e+000
  1.0509548e+000  1.0000000e+000 -3.2709893e-001  1.2848626e-001 -4.6434101e-001
  1.4741210e+000  1.0000000e+000 -4.9510470e-001  2.5726655e-001  1.2153006e-001
  2.7056651e+000  1.0000000e+000 -5.4066242e-001  3.5411243e-001  2.7482253e-001
  6.2987287e-001  1.0000000e+000 -2.5208633e+000  5.2135052e-002 -1.7581080e+000
  6.3511468e+000  1.0000000e+000  1.4811157e+000  1.5627796e+000 -8.7505671e-001
  2.8653143e+000  1.0000000e+000  1.5438436e-001  2.6440287e-001 -4.0979001e-002
  4.8359707e+000  1.0000000e+000  1.0034096e+000  4.6056446e-001 -3.5826669e-001
  6.0053193e-001  1.0000000e+000 -7.1382113e-001  1.0818110e+000 -4.2330985e-001
  5.2084698e+000  1.0000000e+000  4.5770385e-001  6.5676591e-001 -7.3890828e-001
  3.3585949e+000  1.0000000e+000  7.5703275e-001  2.3158954e-001  8.2887199e-002
  2.0797561e+000  1.0000000e+000 -2.2993642e-001  2.7231184e-001  5.2471415e-001
  5.0805697e+000  1.0000000e+000  9.5917601e-001 -1.3414573e-001  4.5354753e-001
  5.5540275e+000  1.0000000e+000  9.1549412e-001  1.3155159e+000 -1.1995487e+000
  7.1631519e+000  1.0000000e+000 -6.0949212e-002 -2.5842876e+000 -1.3150375e+000
  1.0707621e+000  1.0000000e+000 -1.5828816e+000  9.2226752e-001  1.0439266e+000
 -2.2355324e-001  1.0000000e+000 -1.7850627e+000 -5.4973137e-001  6.9506433e-001
  2.1912370e+000  1.0000000e+000 -2.3753455e-001 -4.7359324e-001 -7.3844483e-001
  3.9221383e+000  1.0000000e+000  4.9788761e-001  5.1877108e-001 -1.1025451e+000
  3.5481005e-001  1.0000000e+000 -3.4333288e+000 -4.9920908e-001  7.9635457e-001
  1.1286177e+000  1.0000000e+000 -3.0800881e-001  1.4191978e+000 -3.4065842e-001
  3.9566665e+000  1.0000000e+000 -1.8992441e-001 -1.2246515e+000 -8.3243619e-001
  1.3810432e+000  1.0000000e+000 -8.8720942e-001  1.2281853e+000 -9.2039585e-001
  7.7560197e-001  1.0000000e+000 -1.2543021e+000  5.7193031e-001  8.7673217e-002
  4.0473562e+000  1.0000000e+000 -5.3830896e-001 -4.8138361e-002 -1.0381189e+000
 -3.8760673e-001  1.0000000e+000 -6.8221146e-001  1.6159490e+000  6.9555299e-002
  1.6433636e+000  1.0000000e+000 -5.6545397e-002  1.0530516e+000  1.3606594e+000
