   9.1131193e+01   1.8467555e+02   2.7007491e+02   7.7453615e-02
   1.4075807e+02   2.8443489e+02   4.2031825e+02   2.7629025e+00
   3.1816050e+01   6.6939330e+01   9.4143267e+01   2.1023722e+00
   5.6383126e+01   1.1276935e+02   1.6484818e+02   5.7027441e-01
   4.3229013e+01   9.1052141e+01   1.2766947e+02   2.6020263e+00
   1.0117972e+01   2.0873468e+01   2.6210140e+01   1.2554112e+00
   3.3800540e+01   6.8348084e+01   9.9236592e+01   6.9580940e-01
   1.6509102e+02   3.3152403e+02   4.9098886e+02   4.6850809e-01
   3.1379654e+01   6.5397745e+01   9.1638452e+01   2.2155174e+00
   1.8371953e+02   3.6884721e+02   5.4880372e+02   2.0177027e-01
   3.4102187e+01   7.0122135e+01   9.8204998e+01   1.1529023e+00
   1.4668028e+02   2.9722937e+02   4.3957284e+02   2.8281591e+00
   6.6409376e+01   1.3508992e+02   1.9676234e+02   8.6953692e-01
   2.2432440e+01   4.5516941e+01   6.0440065e+01   1.3070132e+00
   1.5602122e+02   3.1546284e+02   4.6535519e+02   9.7028567e-01
   2.5518052e+01   5.3336347e+01   7.2798414e+01   2.5912225e+00
   1.5167866e+01   3.6337640e+01   4.5802036e+01   2.6762093e+00
   5.8634895e+01   1.1794202e+02   1.7097686e+02   4.9989203e-02
   1.5309381e+02   3.0895154e+02   4.5572397e+02   1.6852724e-01
   1.4378787e+02   2.8859062e+02   4.3027511e+02   4.3726810e-01
   2.2424480e+02   4.5065234e+02   6.7020978e+02   2.1649324e+00
   3.3013628e+02   6.6252757e+02   9.8894327e+02   2.0188635e+00
   1.7274965e+02   3.4745606e+02   5.1654581e+02   1.0395976e+00
   1.3708774e+02   2.7629734e+02   4.0646067e+02   5.1671090e-01
   8.5417847e+01   1.7278065e+02   2.5424453e+02   2.3600182e+00
   2.7759442e+01   5.8102270e+01   8.0094365e+01   1.8262073e+00
   1.5899481e+01   3.2763772e+01   4.3986762e+01   6.6484124e-02
   2.0955068e+01   4.4757293e+01   6.0946140e+01   1.3986793e+00
   7.6623201e+00   1.7433848e+01   2.0425798e+01   2.6031035e+00
   1.2894151e+02   2.5993706e+02   3.8388446e+02   1.3607851e+00
   7.0739436e+01   1.4461440e+02   2.0992976e+02   1.7156818e+00
   1.9879432e+01   4.3474648e+01   5.7127422e+01   2.4643730e+00
   2.4880053e+01   4.9554026e+01   6.9419916e+01   7.1635665e-01
   6.9615833e+01   1.4016620e+02   2.0421233e+02   8.0622207e-01
   9.0868339e+01   1.8377130e+02   2.7053542e+02   2.1743291e+00
   1.3582681e+02   2.7501635e+02   4.0533357e+02   9.4946196e-01
   3.5306042e+01   7.1581841e+01   1.0345902e+02   6.0711047e-01
   2.5865206e+01   5.4238810e+01   7.5796764e+01   7.0564387e-01
   2.7764141e+01   5.9198351e+01   8.1152868e+01   7.5659016e-01
   3.5016274e+00   8.9173817e+00   8.2118842e+00   2.0107480e+00
   9.7124100e+00   2.2413006e+01   2.8170139e+01   2.6424403e+00
   8.4029158e+01   1.7057369e+02   2.5084848e+02   2.4933440e+00
   5.0631094e+01   1.0601407e+02   1.5148627e+02   1.6321514e+00
   4.9197899e+01   1.0283694e+02   1.4837532e+02   2.5680090e+00
   4.3329404e+01   8.9200402e+01   1.2682889e+02   2.5278903e+00
   1.0755135e+02   2.1509241e+02   3.1736638e+02   2.5214954e-01
   3.2672285e+01   6.8005188e+01   9.6492870e+01   1.8773129e+00
   3.0410335e+01   6.1841954e+01   8.6333452e+01   9.9826990e-01
   2.8608367e+01   6.0073134e+01   8.3627530e+01   1.9222911e+00
   2.9346221e+01   6.0635518e+01   8.5365711e+01   9.4728450e-01
   2.9253737e+01   6.0456395e+01   8.3355607e+01   1.0577361e-02
   2.6781761e+01   5.4689149e+01   7.6550318e+01   7.7370808e-01
   2.8409481e+02   5.7195094e+02   8.5192562e+02   1.7117135e+00
   2.4553227e+01   5.2006271e+01   7.1222604e+01   1.7681167e+00
   5.9240994e+00   1.4815048e+01   1.5792346e+01   1.7381029e+00
   1.9954645e+02   4.0155549e+02   5.9635626e+02   1.2953186e+00
   2.4805908e+02   4.9945020e+02   7.4237952e+02   2.4192785e+00
   5.0671888e+01   1.0464883e+02   1.4964668e+02   1.8143734e+00
   2.5776878e+01   5.5981763e+01   7.6203629e+01   2.1728960e+00
   1.3999246e+02   2.8219345e+02   4.1634182e+02   8.6262095e-01
   1.8143444e+02   3.6595925e+02   5.4200160e+02   2.0703561e+00
   1.3696444e+01   2.9026714e+01   3.8067749e+01   2.4745797e+00
   7.2397483e+01   1.4709857e+02   2.1355621e+02   1.2607757e+00
   2.4378499e+02   4.8974147e+02   7.2996173e+02   8.5699201e-01
   2.6399409e+02   5.2862230e+02   7.8655179e+02   4.6471923e-01
   1.9096886e+01   4.0842665e+01   5.6292424e+01   1.5361622e+00
   2.0489378e+01   4.3129713e+01   5.7934963e+01   2.7855215e-01
   2.9680964e+02   5.9594095e+02   8.8634969e+02   1.6259932e+00
   4.0252554e+01   8.2224819e+01   1.1755424e+02   1.0673122e+00
   1.6238662e+02   3.2916815e+02   4.8480746e+02   1.3163587e+00
   1.4143754e+01   3.0686596e+01   4.0615291e+01   2.0409852e+00
   3.6622159e+01   7.5471557e+01   1.0526554e+02   8.3887649e-01
   6.6753261e+01   1.3477762e+02   1.9742255e+02   1.9971821e+00
   2.2603714e+01   5.0533238e+01   6.8649919e+01   2.6392664e+00
   2.0540451e+01   4.1734748e+01   5.7142524e+01   1.5115901e-01
   3.2497814e+01   6.8404818e+01   9.4640416e+01   2.5295040e+00
   4.7570317e+01   9.6845603e+01   1.4055503e+02   3.7352435e-01
   6.5778822e+01   1.3494576e+02   1.9552771e+02   1.8237396e+00
   5.3149802e+01   1.0886050e+02   1.5731294e+02   5.9211942e-01
   5.8319846e+01   1.1689402e+02   1.7319905e+02   7.5105656e-01
   2.4584429e+01   5.2308412e+01   7.3095079e+01   2.0075368e+00
   1.4034404e+01   3.1504445e+01   3.8966747e+01   2.6715317e+00
   1.8192182e+02   3.6639960e+02   5.4351245e+02   2.4340239e+00
   9.8713058e+01   1.9795131e+02   2.9126011e+02   6.3971346e-01
   1.5149882e+02   3.0522053e+02   4.5216302e+02   2.6641604e+00
   7.7727232e+01   1.5886220e+02   2.3200619e+02   1.5446099e+00
   2.2562968e+01   4.6702162e+01   6.5242133e+01   1.2586187e+00
   9.8203885e+01   1.9784503e+02   2.9019939e+02   6.0438087e-01
   4.8205164e+01   1.0172967e+02   1.4451226e+02   2.8293456e+00
