   1.0000000e+00   9.7944888e-01  -3.9515986e-01   6.4839818e-01
   1.0000000e+00  -2.6561127e-01   1.9225937e+00   3.1216696e-01
   1.0000000e+00  -5.4837272e-01   3.7308507e-01  -4.1838400e-01
   1.0000000e+00  -9.6267955e-02  -1.8437418e+00  -6.7676648e-01
   1.0000000e+00  -1.3806709e+00   9.7000876e-01   1.0098985e+00
   1.0000000e+00  -7.2837104e-01  -3.6684158e-01   4.6581243e-01
   1.0000000e+00   1.8860020e+00  -7.4484083e-01   3.4022629e-01
   1.0000000e+00  -2.9413859e+00   1.9722137e-01  -1.6145312e+00
   1.0000000e+00   9.8002109e-01   1.0081379e+00   1.9350557e-01
   1.0000000e+00  -1.1917500e+00  -1.0463649e+00  -9.2241125e-01
   1.0000000e+00  -4.3798186e-01  -5.4120599e-01   4.9923097e-01
   1.0000000e+00   1.3664593e+00  -1.1227146e+00   8.3202980e-01
   1.0000000e+00  -8.7265225e-01  -5.4214655e-01   5.1505528e-01
   1.0000000e+00   8.9327034e-02   2.4259045e+00   8.7701759e-01
   1.0000000e+00   2.4765537e-01  -5.1576435e-01  -1.4194029e+00
   1.0000000e+00   4.0699274e-01  -3.1611088e-01  -1.0492053e+00
   1.0000000e+00   6.4806636e-01  -8.1946494e-01   9.4928604e-01
   1.0000000e+00  -1.6447986e-01   3.1190618e-01   1.2361469e+00
   1.0000000e+00   8.1151461e-01   8.5867360e-01  -3.4454461e-01
   1.0000000e+00   4.0834939e-01   5.0147997e-01   1.5816313e-01
   1.0000000e+00  -1.2900886e+00  -1.0861072e+00   4.2450746e-01
   1.0000000e+00   9.6371032e-01   7.7631090e-01  -7.3718313e-01
   1.0000000e+00   6.5255329e-01   7.6221742e-01   2.9155980e+00
   1.0000000e+00  -4.1083991e-01  -1.4898811e+00   8.6517637e-01
   1.0000000e+00  -1.7696158e+00  -1.2464835e+00  -8.8595922e-02
   1.0000000e+00   4.3947702e-01   7.9794831e-01   5.8624954e-01
   1.0000000e+00   4.9518148e-01   5.0173246e-01   5.0783811e-01
   1.0000000e+00   6.8461659e-01  -5.4688610e-01   5.0590146e-01
   1.0000000e+00  -3.9584938e-01   1.4728763e+00   6.9040181e-01
   1.0000000e+00   4.9017308e-02   6.3818568e-01   1.0729284e+00
   1.0000000e+00  -3.7216774e-01   1.9963551e-01  -1.5367367e+00
   1.0000000e+00   2.5696277e-01  -1.2515741e+00  -8.4623037e-01
   1.0000000e+00   8.1072607e-01  -8.6463059e-01  -9.3453594e-01
   1.0000000e+00  -3.4013830e-01   3.3452005e-01  -4.0254767e-01
   1.0000000e+00  -1.3186387e+00  -2.7554059e-03   1.2339064e-01
   1.0000000e+00  -2.1091725e+00   4.3904109e-01  -1.8288570e-01
   1.0000000e+00   3.0655672e-01  -1.4528515e-01  -9.0219854e-01
   1.0000000e+00  -7.8881525e-01  -5.2626086e-01   3.2987224e-01
   1.0000000e+00  -5.0370635e-01  -2.0273334e+00   8.9558161e-01
   1.0000000e+00   1.5532192e+00  -1.1861413e+00  -3.2732615e-01
   1.0000000e+00   3.2079976e-01   4.5862673e-01   8.9487844e-01
   1.0000000e+00  -1.9267595e-01   8.3353536e-01   8.3285044e-01
   1.0000000e+00   1.5578507e+00   1.2314353e+00  -1.3066415e+00
   1.0000000e+00   5.6632127e-02  -6.8652384e-01   5.9201640e-01
   1.0000000e+00  -1.2243645e+00   9.4221058e-01  -2.0763801e+00
   1.0000000e+00   6.5155144e-02  -6.1691696e-01   1.6624203e+00
   1.0000000e+00  -1.0947729e+00  -1.2029113e+00   2.5126113e+00
   1.0000000e+00  -1.0694118e+00   1.6613962e+00  -6.3704395e-01
   1.0000000e+00   2.1657304e-01   1.4243604e+00  -1.2499019e+00
   1.0000000e+00  -7.7263426e-01  -1.8930513e-01  -8.4390174e-02
   1.0000000e+00  -8.3085695e-01   6.7904867e-01  -7.3333207e-01
   1.0000000e+00   9.6197556e-01  -5.9745620e-01   1.0576202e+00
   1.0000000e+00  -9.4596841e-01   5.8137635e-01  -1.2393235e+00
   1.0000000e+00   9.1966099e-01  -3.7709804e-02  -1.9373623e+00
   1.0000000e+00  -1.1389537e+00   5.7407459e-01   6.5772856e-01
   1.0000000e+00   5.9343988e-01   9.7809292e-01   2.5543184e-01
   1.0000000e+00  -6.3374827e-01   1.9385686e-01   1.0415107e+00
   1.0000000e+00  -9.2601762e-01   6.8493327e-01   7.6411446e-01
   1.0000000e+00   1.2280029e+00   3.3159414e-01  -4.3985447e-01
   1.0000000e+00   4.5500962e-01   9.3032470e-01   6.1599605e-01
   1.0000000e+00  -6.3079988e-01  -1.5428186e+00   1.0524895e+00
   1.0000000e+00  -1.3989377e+00  -5.0436229e-01  -5.9517958e-01
   1.0000000e+00  -3.8175159e-01   1.3396263e+00  -9.9889871e-02
   1.0000000e+00   1.7463601e+00   7.5699598e-01  -1.2967634e+00
   1.0000000e+00  -1.2415660e-01  -7.9419275e-01   3.1571848e-01
   1.0000000e+00   1.6236785e-01   9.2183192e-01   7.3652101e-01
   1.0000000e+00   7.4882910e-01  -1.8711756e+00   6.3552779e-02
   1.0000000e+00  -5.0677600e-02  -2.7939179e-01   1.2472616e+00
   1.0000000e+00   2.2979870e-01   2.0929756e+00  -1.2913705e+00
   1.0000000e+00   4.7424841e-01   1.2145757e+00  -8.6674380e-01
   1.0000000e+00  -3.8149284e-01   4.4234040e-01   1.7674580e+00
   1.0000000e+00  -2.2377646e+00  -1.2363726e+00  -7.9647331e-01
   1.0000000e+00  -1.2027434e-01  -1.2854422e-01  -1.7501889e+00
   1.0000000e+00  -1.7820696e+00   1.6069372e+00  -1.5809691e+00
   1.0000000e+00   2.4643451e-01  -3.1658547e-01  -1.9591405e+00
   1.0000000e+00  -1.0563022e+00   2.5907244e-01  -3.5524563e-01
   1.0000000e+00   1.1357951e+00   7.6409793e-01  -2.2956863e+00
   1.0000000e+00  -7.3378422e-01   1.0180395e-01   1.6504686e+00
   1.0000000e+00   1.1314149e-01  -1.2046181e+00   6.2607245e-01
   1.0000000e+00   3.8302958e-01   2.6700143e+00   7.4992932e-01
   1.0000000e+00   4.7102185e-01   1.4571087e+00  -1.2895069e+00
   1.0000000e+00   2.4354836e+00  -5.2033588e-01   1.8013047e+00
   1.0000000e+00   1.1756407e+00  -4.7852184e-01   1.8965402e+00
   1.0000000e+00   6.6169220e-01  -1.4980943e+00  -4.8807043e-02
   1.0000000e+00   1.5432782e+00  -5.9736259e-01  -8.7375391e-01
   1.0000000e+00  -7.1190619e-01  -6.7498021e-01   3.4262734e-01
   1.0000000e+00  -5.2737872e-01   5.3163168e-01   1.9704029e-01
   1.0000000e+00  -2.4199724e-01   9.3204546e-01  -3.0238334e-01
   1.0000000e+00  -3.1320033e-01   9.8632760e-02  -3.5120001e-01
   1.0000000e+00   6.9443404e-01  -7.9684078e-01  -1.5642389e+00
   1.0000000e+00  -1.9236288e+00  -8.1024037e-01  -4.9981902e-01
   1.0000000e+00   1.0548696e+00  -5.8094904e-04   1.3535461e+00
   1.0000000e+00  -3.9888904e-01  -1.2871235e-01   1.2455066e+00
   1.0000000e+00  -9.8271682e-02   1.7888617e+00   3.8597584e-02
   1.0000000e+00  -8.8138889e-01   3.7705796e-01  -1.1276555e+00
   1.0000000e+00  -8.8723589e-01  -1.1303570e+00   2.8767651e-01
   1.0000000e+00   7.6507757e-01   5.0426140e-02   7.0891270e-01
   1.0000000e+00  -4.3773996e-01   6.4654582e-01  -3.1459057e-01
   1.0000000e+00  -1.1167221e+00  -1.2485938e+00   4.2347192e-01
   1.0000000e+00  -8.5027668e-01   1.2535839e+00  -4.6595622e-01
   1.0000000e+00   4.0856737e-01   1.8403654e+00   1.4219198e+00
   1.0000000e+00  -1.3378923e+00  -1.5544355e+00   1.5352477e+00
   1.0000000e+00   1.5809159e-01   6.7667021e-01   6.1458965e-01
   1.0000000e+00   3.6126097e-01   7.5365031e-01  -1.3068021e+00
   1.0000000e+00  -4.7259305e-01  -9.2771690e-01   5.8068335e-01
   1.0000000e+00   5.4214261e-01  -1.0893041e+00   1.4810465e+00
   1.0000000e+00  -7.2956217e-01   1.7892580e+00  -4.8016803e-01
   1.0000000e+00   1.1477847e+00   1.0188596e+00   5.4114715e-03
   1.0000000e+00  -1.7739420e-01  -2.3710022e-01  -1.3118885e+00
   1.0000000e+00   1.1170725e+00  -5.6386794e-02  -1.1668848e+00
   1.0000000e+00  -3.7181692e-01  -1.1050074e+00  -8.8938828e-01
   1.0000000e+00   3.2878564e-01   1.3254483e+00  -1.2938668e+00
   1.0000000e+00   1.5867724e+00  -1.4764773e+00  -2.3335954e+00
   1.0000000e+00  -1.4509254e+00  -4.8181967e-01   1.2534055e+00
   1.0000000e+00   1.0281037e+00  -3.0007849e-01  -1.3906286e+00
   1.0000000e+00  -1.2057829e+00  -1.5921166e+00   1.5187944e+00
   1.0000000e+00  -1.8813485e+00  -1.7065182e+00  -6.3505925e-01
   1.0000000e+00   8.6201081e-01  -5.4692445e-02  -6.0256391e-01
   1.0000000e+00  -2.6908313e-01   7.3293896e-01  -6.4400291e-01
   1.0000000e+00  -4.8835927e-01   9.9861115e-01   1.3149737e+00
   1.0000000e+00   3.8961129e-02  -6.7525535e-01   1.6786903e+00
   1.0000000e+00   1.8410562e+00  -1.1460451e-01   1.9221018e+00
   1.0000000e+00   5.3314397e-01   4.2746503e-01  -1.5602972e+00
   1.0000000e+00  -1.2570227e+00  -7.0300469e-01  -9.8349568e-01
   1.0000000e+00  -1.2890500e+00   1.5995351e+00  -3.2307290e-01
   1.0000000e+00  -1.0802734e+00   1.9831193e-01   3.7320989e-01
   1.0000000e+00   1.3226705e+00   2.7004903e-01   2.6549943e-01
   1.0000000e+00  -8.3703776e-01  -1.2452823e-01   6.3195457e-01
   1.0000000e+00  -5.7225341e-01  -1.5426299e+00   6.8092789e-01
   1.0000000e+00   6.5672971e-02   1.1356200e+00  -7.1756049e-01
   1.0000000e+00   6.4127034e-02  -1.7151379e+00  -8.8947804e-01
   1.0000000e+00   5.4494758e-01  -7.7496342e-01   6.8590699e-01
   1.0000000e+00  -2.7136154e-01  -1.6864546e+00  -1.2156286e-01
   1.0000000e+00  -1.1378706e-01  -6.3161998e-01  -1.5344583e+00
   1.0000000e+00  -2.2797381e-01  -7.5674923e-01  -5.8290918e-01
   1.0000000e+00  -1.1170167e+00  -3.1188797e-01  -8.6969879e-01
   1.0000000e+00  -1.6943811e+00   4.6989493e-01   1.7495903e+00
   1.0000000e+00   1.7321604e+00  -1.6737481e-01   6.2878875e-01
   1.0000000e+00   1.0334682e-01   5.2950473e-01   5.4301002e-01
   1.0000000e+00  -3.0514985e-01  -1.9744651e-02   1.0400186e+00
   1.0000000e+00   1.7471174e+00  -2.7744228e-02   1.0993942e+00
   1.0000000e+00   1.3800383e-01  -7.6391098e-01   6.9176051e-01
   1.0000000e+00   6.7957131e-01  -1.6206080e+00  -2.1140030e+00
   1.0000000e+00   1.6560830e-01  -1.6071778e-01   6.0150129e-02
   1.0000000e+00   1.3903078e+00   7.4656515e-01   6.8432473e-01
   1.0000000e+00   2.8711925e-01   1.5102503e-01   6.8421362e-03
   1.0000000e+00   1.0749399e-01   8.3251245e-01   3.2634446e-01
   1.0000000e+00   4.0865122e-01   1.0480063e+00   4.9854727e-02
   1.0000000e+00   9.2810620e-01  -3.9537618e-01   8.8184720e-01
   1.0000000e+00  -9.5465396e-01  -5.1493492e-01  -2.5952854e-01
   1.0000000e+00   9.0606986e-02  -2.4295579e-01  -5.0872917e-01
   1.0000000e+00  -5.3046757e-01  -2.0175026e+00   1.5418270e+00
   1.0000000e+00   1.9888141e+00  -3.8726657e-01  -2.4776266e-02
   1.0000000e+00   8.2928864e-01   6.9725272e-01  -7.2149826e-01
   1.0000000e+00  -1.0539220e+00  -7.1543453e-01   1.5622877e+00
   1.0000000e+00   1.4519163e+00   1.1647984e+00  -5.5756145e-01
   1.0000000e+00  -9.2761326e-01   2.8079779e-01   1.2986332e+00
   1.0000000e+00   7.6774203e-01   3.5787513e-01  -6.1265780e-01
   1.0000000e+00  -6.6365100e-01   1.2631381e+00   7.6277974e-01
   1.0000000e+00   2.2909803e+00  -1.1433230e+00   5.1787418e-01
   1.0000000e+00   2.5149258e-01   1.7021456e+00  -5.7568379e-01
   1.0000000e+00   7.1117532e-01  -1.4748458e+00   4.1462812e-01
   1.0000000e+00  -6.8123183e-01   6.4516992e-01  -3.5805200e-01
   1.0000000e+00   1.0462106e+00   5.0858406e-01  -2.2898493e+00
   1.0000000e+00  -1.5022127e+00  -4.0230777e-01   1.0139988e+00
   1.0000000e+00   6.6218674e-02   1.2317657e+00  -2.6094652e-01
   1.0000000e+00  -3.1235381e-01   8.3158505e-02  -1.7448772e-01
   1.0000000e+00   9.1181649e-02   2.1750480e+00   9.7066444e-01
   1.0000000e+00  -3.8895176e-01   7.1645163e-02   1.9671447e+00
   1.0000000e+00   2.3251361e-01  -3.7787532e-01   1.8347286e-01
   1.0000000e+00   1.4076277e+00  -3.9300839e-01  -9.8436143e-03
   1.0000000e+00  -1.4515679e+00  -7.9300036e-01  -9.9118935e-01
   1.0000000e+00  -2.1207664e-01   1.9298481e+00   9.6382169e-01
   1.0000000e+00  -3.3853386e-01   9.4943560e-01   4.7709038e-01
   1.0000000e+00  -6.9291406e-01   6.7229060e-01   3.2689573e-01
   1.0000000e+00   7.2264899e-01   8.8775016e-02  -8.1146865e-01
   1.0000000e+00  -1.4876130e+00  -4.2034745e-02  -7.7494573e-01
   1.0000000e+00   2.8670789e-01   1.3657347e+00  -7.9211877e-01
   1.0000000e+00  -2.1505287e-01   5.2695217e-01  -4.9041655e-01
   1.0000000e+00  -5.4621622e-01   2.8381359e-01  -5.1725537e-01
   1.0000000e+00  -2.4373964e-01   1.3713896e+00  -5.5416866e-01
   1.0000000e+00   5.7436569e-01   9.1680894e-01   2.2575173e-01
   1.0000000e+00  -5.7651697e-01   1.5004872e+00  -5.9110611e-01
   1.0000000e+00   4.9275682e-01  -1.3603324e+00   4.4798611e-01
   1.0000000e+00  -5.2000671e-01   7.5270555e-01  -5.5904472e-01
   1.0000000e+00  -9.9381584e-01   1.8933484e+00   1.0953430e+00
   1.0000000e+00   2.0018141e+00   2.5917195e-01   4.8776597e-01
   1.0000000e+00   2.5891895e-01  -7.3482796e-02   5.8555133e-01
   1.0000000e+00   1.1793527e+00   2.1005398e-01  -5.7495344e-01
   1.0000000e+00  -1.0046161e+00  -2.4097199e-01   6.7965128e-01
   1.0000000e+00   2.2477744e+00  -5.7031680e-01  -4.2740135e-01
   1.0000000e+00  -1.0687829e+00   1.1760993e-01   1.9275695e-01
   1.0000000e+00  -1.4419172e+00   3.5956023e-01  -1.1937967e+00
   1.0000000e+00   6.9718675e-01  -5.6271002e-01  -1.3213786e+00
   1.0000000e+00   3.3422861e-01  -5.1384019e-02  -3.3403463e-01
   1.0000000e+00   4.2471340e-01   1.3629605e+00   1.5911206e+00
   1.0000000e+00   4.6108025e-01   6.6554083e-01   7.6336652e-01
   1.0000000e+00   8.9972274e-01  -2.9841611e-01  -7.5221629e-01
   1.0000000e+00   1.5597852e+00  -1.4602233e-01  -2.3334055e-02
   1.0000000e+00   5.8959046e-01   5.4728769e-01  -1.8329553e+00
   1.0000000e+00   7.3977507e-01  -6.8621261e-01  -1.7514860e+00
   1.0000000e+00  -1.1565999e+00   1.3654381e+00   6.7141560e-01
   1.0000000e+00   3.3353976e-01  -3.1870911e-01   7.3163122e-03
   1.0000000e+00   7.2494646e-01   1.7224077e-01  -4.2989492e-01
   1.0000000e+00   2.7651111e-01   2.0681417e+00   1.4614636e+00
   1.0000000e+00  -5.2028099e-01   1.6730410e-01   1.1539219e+00
   1.0000000e+00  -1.0324169e-01  -4.1908575e-01  -1.0018913e+00
   1.0000000e+00  -4.6320754e-01   9.3997082e-01  -3.4977618e-01
   1.0000000e+00   2.4445647e-02  -1.7493227e-01   6.8834196e-01
   1.0000000e+00   1.8478921e+00   4.3666585e-01   1.5157974e+00
   1.0000000e+00   1.0351022e+00  -1.3317442e-01  -1.1253014e+00
   1.0000000e+00  -2.8985708e-01  -2.0111723e-01  -1.5842784e+00
   1.0000000e+00   1.8648121e+00  -6.6652902e-01   5.4857826e-01
   1.0000000e+00  -1.9063732e-01  -8.9809564e-02  -8.5929149e-02
   1.0000000e+00  -1.6496905e+00   1.5098688e+00   5.4307474e-01
   1.0000000e+00  -1.5528155e-01  -1.4117886e+00  -4.6740130e-01
   1.0000000e+00  -2.1126296e-02  -8.4969743e-02  -2.4390991e+00
   1.0000000e+00  -6.4325133e-01  -1.8629741e+00   1.2990969e+00
   1.0000000e+00  -8.5386498e-01   9.6018670e-01   7.9146943e-01
   1.0000000e+00   5.8655603e-02   9.1473640e-01  -5.7139822e-01
   1.0000000e+00   2.2823455e-01   2.8860845e-01  -1.4916561e-01
   1.0000000e+00   1.2512563e+00  -4.4879963e-01  -2.4120849e-01
   1.0000000e+00  -1.7876086e+00   8.3490842e-01   7.7569099e-01
   1.0000000e+00  -1.7595316e-02   1.1069510e+00  -1.3271504e+00
   1.0000000e+00   1.5724510e+00   8.7468762e-01  -2.1111756e+00
   1.0000000e+00   2.0800563e-01   6.6681841e-01  -3.5340298e-01
   1.0000000e+00  -1.9053281e+00  -1.6464351e+00   9.6123153e-03
   1.0000000e+00  -9.1397214e-01   6.7418112e-02  -1.0642258e-01
   1.0000000e+00  -1.8948062e-01  -9.4306339e-01  -2.2102362e-01
   1.0000000e+00  -3.6471507e-01  -2.6940143e-01   8.0343247e-01
   1.0000000e+00   9.5580758e-01   1.6276506e+00   2.0122756e+00
   1.0000000e+00  -1.5771369e-01   6.6178485e-01  -4.4272004e-01
   1.0000000e+00  -1.6313411e+00   1.8100150e-01   1.0249912e+00
   1.0000000e+00  -6.1434892e-01   7.6102764e-01  -5.4226639e-02
   1.0000000e+00   1.6641042e+00   3.0162416e-01  -1.0606860e+00
   1.0000000e+00  -1.2834971e-01  -1.8772812e-02   1.4265689e+00
   1.0000000e+00  -8.2316124e-01   3.9915169e-01   1.8782065e+00
   1.0000000e+00  -1.5950383e+00  -9.4521240e-01  -1.5577224e+00
   1.0000000e+00  -3.2709893e-01   1.2848626e-01  -4.6434101e-01
   1.0000000e+00  -4.9510470e-01   2.5726655e-01   1.2153006e-01
   1.0000000e+00  -5.4066242e-01   3.5411243e-01   2.7482253e-01
   1.0000000e+00  -2.5208633e+00   5.2135052e-02  -1.7581080e+00
   1.0000000e+00   1.4811157e+00   1.5627796e+00  -8.7505671e-01
   1.0000000e+00   1.5438436e-01   2.6440287e-01  -4.0979001e-02
   1.0000000e+00   1.0034096e+00   4.6056446e-01  -3.5826669e-01
   1.0000000e+00  -7.1382113e-01   1.0818110e+00  -4.2330985e-01
   1.0000000e+00   4.5770385e-01   6.5676591e-01  -7.3890828e-01
   1.0000000e+00   7.5703275e-01   2.3158954e-01   8.2887199e-02
   1.0000000e+00  -2.2993642e-01   2.7231184e-01   5.2471415e-01
   1.0000000e+00   9.5917601e-01  -1.3414573e-01   4.5354753e-01
   1.0000000e+00   9.1549412e-01   1.3155159e+00  -1.1995487e+00
   1.0000000e+00  -6.0949212e-02  -2.5842876e+00  -1.3150375e+00
   1.0000000e+00  -1.5828816e+00   9.2226752e-01   1.0439266e+00
   1.0000000e+00  -1.7850627e+00  -5.4973137e-01   6.9506433e-01
   1.0000000e+00  -2.3753455e-01  -4.7359324e-01  -7.3844483e-01
   1.0000000e+00   4.9788761e-01   5.1877108e-01  -1.1025451e+00
   1.0000000e+00  -3.4333288e+00  -4.9920908e-01   7.9635457e-01
   1.0000000e+00  -3.0800881e-01   1.4191978e+00  -3.4065842e-01
   1.0000000e+00  -1.8992441e-01  -1.2246515e+00  -8.3243619e-01
   1.0000000e+00  -8.8720942e-01   1.2281853e+00  -9.2039585e-01
   1.0000000e+00  -1.2543021e+00   5.7193031e-01   8.7673217e-02
   1.0000000e+00  -5.3830896e-01  -4.8138361e-02  -1.0381189e+00
   1.0000000e+00  -6.8221146e-01   1.6159490e+00   6.9555299e-02
   1.0000000e+00  -5.6545397e-02   1.0530516e+00   1.3606594e+00
   1.0000000e+00  -3.5847367e-01  -7.0387867e-01  -1.5839988e+00
   1.0000000e+00  -1.5651117e+00   1.0975576e+00   7.8540080e-01
   1.0000000e+00  -2.1937447e+00  -1.8005154e-01   3.6025221e-01
   1.0000000e+00  -2.4482968e-01  -1.3755259e+00  -9.5794306e-01
   1.0000000e+00   5.4498290e-02  -3.6971885e-01  -2.8874234e-01
   1.0000000e+00   1.7111173e+00  -8.2270934e-01  -1.7925258e+00
   1.0000000e+00   7.6489069e-01   1.1647257e+00  -1.5771119e-01
   1.0000000e+00   9.9611296e-01   4.6155004e-01  -3.1866253e-01
   1.0000000e+00  -5.8137687e-01  -1.3668329e+00  -4.1649632e-01
   1.0000000e+00  -7.4677626e-01  -2.9125976e-01  -5.9494607e-01
   1.0000000e+00  -6.0315698e-01  -7.2862590e-02  -6.4061099e-01
   1.0000000e+00   9.5244334e-01   3.4631538e-01   4.6663982e-01
   1.0000000e+00   1.2807576e+00   1.3194791e+00  -7.0276755e-01
